application_id,application_date,age,annual_income,employment_years,home_ownership,region,purpose,loan_amount,loan_term_months,interest_rate,credit_score,dti,revolving_utilization,num_open_credit_lines,num_late_payments_2yr,default_flag
APP000879,2024-10-11,46,32368.35,16.5,RENT,Midwest,credit_card,8827.91,60,17.55,586,47.0,0.045,6,1,1
APP000880,2025-09-06,32,218466.69,12.4,MORTGAGE,Midwest,debt_consolidation,8107.19,36,9.22,723,28.3,0.268,11,1,0
APP000881,2026-05-27,35,36099.7,15.4,RENT,West,small_business,6817.43,36,15.68,618,15.1,0,10,1,0
APP000882,2025-11-15,46,60052.5,9.0,RENT,South,major_purchase,8503.93,60,10.64,731,25.2,0,9,0,0
APP000883,2026-02-02,36,38131.89,20,MORTGAGE,Northeast,small_business,16221.97,36,7.57,803,18.6,0,6,2,0
APP000884,2023-12-30,32,51847.72,6.4,MORTGAGE,Northeast,credit_card,11473.42,60,9.71,727,27.0,0,12,1,0
APP000885,2024-10-14,44,23459.11,16.3,MORTGAGE,West,debt_consolidation,20767.08,36,7.15,744,33.6,0,7,0,0
APP000886,2024-10-02,32,145302.42,3.5,OTHER,South,medical,11771.04,36,13.05,641,27.0,0,9,0,0
APP000887,2025-02-08,49,34388.1,8.3,OWN,West,car,21066.88,36,10.63,725,28.2,0,10,0,0
APP000888,2025-12-12,51,121022.82,17.9,RENT,South,small_business,10836.02,60,13.87,640,15.5,0.241,14,0,0
APP000889,2026-01-21,31,23727.81,14.9,MORTGAGE,South,debt_consolidation,8104.21,36,6.84,781,14.3,0.057,14,1,0
APP000890,2024-02-07,64,75267.27,15.1,OTHER,South,medical,4991.37,60,11.46,660,9.4,0.202,8,0,0
APP000891,2025-11-20,43,36887.17,20.2,MORTGAGE,South,medical,10723.58,36,15.15,546,15.4,0.149,7,1,0
APP000892,2025-09-28,24,71853.77,5.5,MORTGAGE,South,debt_consolidation,10768.21,36,12.81,693,30.4,0.128,1,0,0
APP000893,2024-08-08,35,54798.69,4.4,MORTGAGE,West,home_improvement,8052.6,36,10.36,737,25.5,0,7,1,0
APP000894,2026-06-22,36,161043.73,12.4,MORTGAGE,West,debt_consolidation,12565.21,36,8.66,715,26.8,0,8,1,0
APP000895,2024-11-22,38,35187.18,10.4,MORTGAGE,Midwest,credit_card,6406.42,36,12.25,644,30.0,0.205,2,0,0
APP000896,2024-01-15,50,60712.86,15.0,RENT,Midwest,debt_consolidation,8413.32,60,14.75,598,0.6,0,10,2,0
APP000897,2024-08-08,33,80453.91,15.7,RENT,South,credit_card,11223.5,36,14.59,666,16.9,0,2,0,0
APP000898,2025-07-16,71,69976.93,4.9,RENT,West,small_business,10761.54,36,15.12,639,27.5,0,11,1,1
APP000899,2025-08-09,44,20074.82,6.7,RENT,Northeast,debt_consolidation,20548.94,36,13.77,597,32.5,0.454,8,1,0
APP000900,2026-09-01,40,45248.11,14.8,RENT,Midwest,medical,17049.7,36,10.32,671,7.1,0,6,2,0
APP000901,2024-07-25,53,134021.03,14.4,MORTGAGE,West,small_business,13918.49,60,12.58,681,28.5,0,5,1,0
APP000902,2024-02-07,53,51022.53,3.7,RENT,West,vacation,25153.2,60,7.69,771,10.3,0.114,4,0,0
APP000903,2026-06-29,48,102248.56,11.0,RENT,Midwest,car,11090.78,60,10.86,694,14.5,0,10,1,0
APP000904,2025-10-19,49,53035.37,13.2,RENT,South,credit_card,25324.3,60,8.16,750,9.7,0.02,9,0,0
APP000905,2024-06-24,49,83167.27,25.8,RENT,Northeast,debt_consolidation,14548.92,60,13.77,598,35.0,0,6,2,0
APP000906,2026-08-08,37,73122.03,11.2,OTHER,South,credit_card,6174.25,36,10.66,700,27.2,0,4,1,0
APP000907,2025-05-20,59,63619.88,15.4,RENT,Northeast,other,13587.16,36,14.64,642,17.9,0,5,1,0
APP000908,2026-03-07,44,39095.21,6.1,RENT,West,car,19741.04,36,12.16,719,32.7,0,16,1,0
APP000909,2026-02-03,32,20048.91,16,MORTGAGE,South,debt_consolidation,10433.16,36,11.27,695,46.9,0,7,1,0
APP000910,2023-10-15,49,48482.43,16.8,MORTGAGE,West,debt_consolidation,6855.81,36,12.08,619,30.7,0.16,11,1,1
APP000911,2023-12-25,39,62088.2,8.3,MORTGAGE,South,small_business,7718.86,36,12.01,573,33.3,0,6,1,0
APP000912,2023-09-05,44,91089.21,15.0,RENT,West,debt_consolidation,23084.89,36,11.54,623,21.9,0.405,7,0,0
APP000913,2026-07-31,46,119523.77,13.4,MORTGAGE,Midwest,car,6897.32,36,6.93,848,27.0,0,7,0,0
APP000914,2026-06-10,25,66001.49,9,RENT,Midwest,debt_consolidation,27439.89,36,7.98,788,13.8,0.189,5,1,0
APP000915,2024-12-18,57,44032.58,9.5,MORTGAGE,West,credit_card,40622.47,36,14.64,596,32.4,0,1,2,0
APP000916,2025-03-04,52,84002.49,19.4,MORTGAGE,South,debt_consolidation,4174.05,60,11.59,620,19.7,0.014,3,0,0
APP000917,2024-05-20,45,123867.69,4.5,RENT,West,credit_card,9488.68,60,5.73,795,15.5,0.368,10,1,0
APP000918,2025-07-29,25,48154.51,9,RENT,Midwest,debt_consolidation,11355.35,36,14.54,636,15.5,0,12,0,0
APP000919,2025-05-15,37,103034.07,5.8,RENT,West,credit_card,11458.11,36,6.46,824,42.8,0,5,0,0
APP000920,2024-09-17,23,40290.26,7,MORTGAGE,West,car,17548.29,36,11.6,628,53.3,0,10,0,0
APP000921,2026-01-26,38,65788.06,14.1,MORTGAGE,West,major_purchase,11369.52,36,9.12,795,25.5,0,5,0,0
APP000922,2026-05-05,45,42038.94,0,RENT,Northeast,debt_consolidation,15264.85,60,6.67,850,37.5,0.038,7,0,0
APP000923,2024-03-15,43,52109.8,20.1,OWN,West,credit_card,21970.17,36,7.54,791,3.2,0.085,11,2,0
APP000924,2025-03-30,62,58047.82,16.0,MORTGAGE,Midwest,credit_card,7990.62,60,11.3,674,30.3,0,7,0,0
APP000925,2023-12-18,34,49026.68,16.4,MORTGAGE,West,debt_consolidation,40424.9,60,12.38,660,18.9,0,9,0,0
APP000926,2025-10-20,43,196413.14,15.4,MORTGAGE,Northeast,car,28218.63,36,8.46,694,34.5,0.015,6,1,0
APP000927,2024-11-22,33,58174.58,9.5,MORTGAGE,South,home_improvement,8173.39,36,11.74,665,28.3,0.216,8,1,0
APP000928,2025-04-30,48,81271.33,17.9,MORTGAGE,South,debt_consolidation,8182.35,36,5.85,775,10.2,0,6,0,0
APP000929,2024-07-03,36,35662.87,11.3,RENT,Northeast,debt_consolidation,4142.32,36,12.75,649,20.4,0.132,9,1,0
APP000930,2024-01-07,38,34508.95,14.0,MORTGAGE,Northeast,credit_card,7495.44,36,5.0,841,24.9,0.31,7,1,0
APP000931,2025-11-17,29,41529.82,12.7,MORTGAGE,Midwest,small_business,8654.8,36,9.78,729,4.9,0.185,3,2,0
APP000932,2026-07-14,34,51772.16,14.9,RENT,Northeast,credit_card,17978.16,60,9.83,724,6.9,0.127,10,2,0
APP000933,2026-02-17,28,59322.82,10.2,RENT,South,credit_card,19660.81,36,9.93,701,19.2,0.07,14,2,0
APP000934,2025-05-18,34,32418.22,8.5,MORTGAGE,South,home_improvement,20066.7,60,7.13,737,43.3,0,8,0,1
APP000935,2025-03-11,40,25335.72,16.2,RENT,Midwest,vacation,9660.1,36,10.26,678,23.2,0,19,1,0
APP000936,2025-04-05,47,52695.28,9.8,MORTGAGE,West,debt_consolidation,10576.88,36,11.88,674,28.3,0.021,12,1,0
APP000937,2024-12-01,31,69559.76,12.7,MORTGAGE,West,debt_consolidation,10587.99,60,9.13,734,24.1,0,12,2,0
APP000938,2025-09-27,46,46909.46,12.8,OWN,West,debt_consolidation,41413.31,60,10.97,724,28.8,0.197,2,1,0
APP000939,2026-05-11,47,90566.97,14.7,OWN,South,debt_consolidation,19316.26,36,12.1,607,27.2,0.06,10,1,0
APP000940,2025-08-22,59,84547.17,12.0,OTHER,South,debt_consolidation,9204.66,36,13.3,613,16.3,0.173,12,0,0
APP000941,2025-04-06,44,87503.71,10.5,RENT,Midwest,home_improvement,36329.43,36,12.69,606,22.4,0,7,0,0
APP000942,2025-08-14,46,52937.66,13.3,MORTGAGE,Northeast,car,26308.38,60,14.32,583,17.2,0.258,5,2,1
APP000943,2024-05-13,67,48397.76,7.4,MORTGAGE,Northeast,vacation,3146.07,36,9.17,740,24.8,0,8,1,0
APP000944,2025-02-19,33,45268.45,7.3,MORTGAGE,West,major_purchase,17680.11,36,10.8,718,22.9,0,3,1,0
APP000945,2026-04-12,44,43809.92,7.4,MORTGAGE,West,debt_consolidation,33327.72,36,13.0,609,12.4,0.066,6,0,0
APP000946,2024-12-17,42,39835.32,9.2,RENT,West,debt_consolidation,4881.02,60,13.15,656,12.3,0,12,0,0
APP000947,2024-08-23,27,42585.07,0,OWN,South,credit_card,18707.46,36,12.24,646,11.4,0.0,3,1,0
APP000948,2024-04-22,34,61218.44,6.5,OWN,West,home_improvement,7934.5,60,13.92,660,21.0,0,9,0,0
APP000949,2024-07-23,45,90211.3,19.9,OWN,Midwest,debt_consolidation,22100.11,36,11.0,661,28.8,0,4,0,0
APP000950,2024-11-05,40,51996.95,4.3,RENT,South,debt_consolidation,6475.62,60,12.32,665,34.2,0.259,12,0,1
APP000951,2026-07-31,33,59049.94,17,MORTGAGE,West,credit_card,5027.87,60,13.72,659,12.9,0,10,4,0
APP000952,2025-04-29,24,40013.26,3.2,MORTGAGE,Midwest,debt_consolidation,9878.36,36,16.08,553,39.9,0.46,10,1,1
APP000953,2026-07-27,72,51419.26,0,MORTGAGE,Northeast,home_improvement,9279.15,36,16.48,582,35.2,0.07,8,2,0
APP000954,2024-05-07,36,58464.76,13.9,OWN,South,car,9604.21,36,13.05,654,8.9,0,17,1,0
APP000955,2026-05-29,60,40120.94,8.6,RENT,South,debt_consolidation,10444.15,36,10.76,668,35.8,0,7,1,0
APP000956,2025-08-10,44,44825.67,7.4,RENT,Midwest,debt_consolidation,7986.01,36,9.25,711,8.5,0,11,1,0
APP000957,2026-05-31,32,71134.59,13.2,MORTGAGE,West,debt_consolidation,17807.08,36,13.42,626,28.7,0.125,5,0,1
APP000958,2026-05-04,37,67529.85,6.9,RENT,West,major_purchase,9637.46,36,8.78,734,21.5,0,2,0,0
APP000959,2026-02-25,47,74729.2,4.7,OWN,Northeast,credit_card,11430.72,60,8.57,661,23.9,0.122,14,2,0
APP000960,2025-10-02,40,104083.7,11.9,MORTGAGE,Midwest,credit_card,9351.54,36,10.11,690,9.3,0.244,11,1,0
APP000961,2023-11-14,41,23878.01,11.5,RENT,Midwest,car,5913.08,36,16.95,515,27.5,0.364,9,1,1
APP000962,2024-12-23,49,29857.1,11.0,RENT,South,car,10556.5,60,10.31,730,26.6,0.427,9,0,0
APP000963,2024-11-01,48,44651.09,14.2,MORTGAGE,South,credit_card,17161.35,36,8.73,707,27.1,0,9,0,0
APP000964,2026-06-11,55,90020.5,14.6,RENT,West,debt_consolidation,5669.92,36,12.77,599,44.0,0.025,7,1,0
APP000965,2026-04-27,71,34976.0,11.3,OWN,West,other,15367.37,60,13.52,643,32.1,0.345,12,0,0
APP000966,2024-02-11,40,42258.61,6.9,RENT,South,credit_card,8963.58,36,5.0,850,23.4,0.097,10,0,0
APP000967,2026-02-01,48,72561.38,6.6,RENT,South,debt_consolidation,6295.01,60,10.55,758,21.4,0.332,14,0,0
APP000968,2026-07-03,31,89009.5,5.9,MORTGAGE,South,vacation,8942.63,36,8.63,765,26.1,0.018,11,1,0
APP000969,2023-11-28,31,121586.59,6.8,MORTGAGE,South,credit_card,8606.2,36,10.16,690,20.5,0,13,1,0
APP000970,2023-11-04,32,60372.56,9.0,RENT,South,other,13276.28,60,11.72,699,11.1,0.441,15,3,0
APP000971,2025-11-25,27,42750.61,11,RENT,West,major_purchase,10965.62,36,13.42,604,31.0,0.149,0,1,1
APP000972,2024-11-12,39,37501.52,19.9,RENT,Midwest,debt_consolidation,45000,60,6.0,764,32.1,0.074,6,2,0
APP000973,2025-06-08,18,59436.78,0,OWN,South,other,4589.69,36,16.21,577,13.1,0,8,1,0
APP000974,2026-08-31,55,55933.89,13.6,RENT,South,major_purchase,18227.0,36,14.48,633,26.8,0.314,3,0,0
APP000975,2025-02-06,47,42893.07,14.7,MORTGAGE,Midwest,credit_card,11688.68,36,15.24,602,26.6,0.1,0,1,0
APP000976,2025-10-18,31,61666.89,14.6,RENT,West,major_purchase,21775.82,36,8.77,736,0.9,0.065,9,1,0
APP000977,2023-11-06,38,68341.88,14.7,RENT,West,medical,23265.35,36,15.19,621,14.2,0,5,1,0
APP000978,2026-03-18,37,65050.05,14.4,MORTGAGE,South,credit_card,20154.16,36,14.54,541,34.7,0,15,1,0
APP000979,2025-03-05,63,23667.94,0.7,RENT,West,home_improvement,24527.34,36,8.86,712,35.0,0,8,0,0
APP000980,2025-04-18,32,32605.05,9.9,MORTGAGE,Midwest,small_business,45000,36,13.01,601,33.2,0.055,17,1,0
APP000981,2026-02-11,35,104463.42,6.1,OWN,West,small_business,22012.97,36,10.53,730,25.1,0,7,1,0
APP000982,2024-09-16,38,66489.25,9.6,MORTGAGE,Midwest,major_purchase,8377.04,60,9.4,724,29.1,0.102,10,0,0
APP000983,2025-03-08,30,53777.23,14,RENT,South,credit_card,42070.35,60,12.0,654,35.0,0.07,12,1,1
APP000984,2024-08-16,18,45664.36,0,OWN,Northeast,debt_consolidation,7397.9,60,7.57,800,17.0,0,8,0,0
APP000985,2024-09-29,29,34540.79,11.0,OWN,West,credit_card,36066.94,36,14.21,613,14.0,0.066,6,1,0
APP000986,2024-03-07,42,67074.25,7.4,RENT,West,medical,11127.44,36,7.31,762,34.0,0,15,0,0
APP000987,2026-07-26,57,54249.43,17.5,MORTGAGE,South,debt_consolidation,14185.8,36,12.79,663,4.2,0.356,6,0,0
APP000988,2024-04-18,46,103186.86,11.1,RENT,Northeast,car,6133.87,60,11.64,671,24.0,0,5,1,0
APP000989,2026-08-20,36,36574.66,7.0,RENT,Midwest,debt_consolidation,40843.41,60,8.11,767,22.0,0.091,4,0,0
APP000990,2025-05-24,45,54540.51,16.4,MORTGAGE,West,car,19215.43,36,13.7,653,14.0,0.368,5,2,0
APP000991,2024-04-08,43,31397.83,5.6,RENT,Northeast,medical,24656.18,60,12.63,676,28.4,0,1,1,0
APP000992,2024-02-22,39,72393.2,4.9,MORTGAGE,Northeast,small_business,14101.96,36,19.26,513,20.7,0.139,14,2,0
APP000993,2026-02-10,34,25068.55,8.5,MORTGAGE,Midwest,debt_consolidation,13818.03,36,10.04,663,34.5,0,5,0,0
APP000994,2024-04-23,33,87776.23,10.8,OWN,South,debt_consolidation,11334.11,36,14.25,595,37.9,0.196,3,1,0
APP000995,2025-06-05,35,63865.29,12.3,OWN,Northeast,credit_card,12061.24,36,14.74,596,33.5,0,12,1,0
APP000996,2026-05-18,48,44099.96,8.2,MORTGAGE,Midwest,debt_consolidation,14260.98,36,10.49,734,13.6,0,5,1,0
APP000997,2026-08-27,63,57837.36,17.0,MORTGAGE,Northeast,credit_card,24495.02,60,14.45,610,29.6,0.548,11,0,0
APP000998,2023-12-25,46,73847.58,13.2,RENT,South,small_business,10113.22,36,11.88,682,25.2,0,3,2,0
APP000999,2024-02-17,51,27211.77,9.1,MORTGAGE,South,major_purchase,3038.65,36,12.57,680,28.9,0.119,15,0,0
APP001000,2025-03-22,57,29814.73,10.6,OWN,West,debt_consolidation,16236.67,60,11.08,692,23.7,0.17,8,0,0
